"id","Product_ID","SKU_ID","Store_ID","Time_ID","Supplier_ID","Warehouse_ID","PO_ID","Sales_Transaction_ID","Quantity_Sold","Unit_Price","Discount_Amount","Sales_Revenue","Tax_Amount","Net_Sales_Value","Payment_Type","Date_ID","Return_Qty","Return_ID","Customer_ID","Event_ID","Quantity_Return","Return_Reason","Return_Type","Refund_Amount","Return_Status","Return_Method","Inspection","Loss_Value","Forecast_Method","Forecast_Model_Name","Forecast_Period_Start","Forecast_Period_End","Forecast_Quantity","Actual_Quantity","Forecast_Error_Pct","Forecast_Error_Value","Demand_Variance","Model_Version","Model_Accuracy_Score","Last_Trained_Date","Indicator_ID","Indicator_Value","Trend_Direction","Expected_Crowd_Index","Stock_On_Hand","Stock_In_Transit","Reserved_Stock","Damaged_Stock","Expiry_Date","Batch_Number","On_Hand_Quantity","Reserved_Quantity","Available_Quantity","Safety_Stock_Level","Reorder_Point","Stock_Status","Movement_ID","Movement_Type","Movement_Quantity","Movement_Time","Source_Location","Destination_Location","Ordered_Qty","Unit_Cost","Total_PO_Value","Order_Status","Lead_Time_Days","Fulfillment_ID","Received_Quantity","Rejected_Quantity","Delivery_Date","Delivery_Delay_Days","Quality_Inspection_Result","Recommendation_ID","Current_Stock","Safety_Stock","Recommended_Order_Quantity","Recommended_Order_Date","Stockout_Risk","On_Time_Delivery_Rate","Average_Delivery_Delay","Defect_Rate","Fill_Rate","Order_Accuracy","Supplier_Rating","On_Time_Delivery_Flag","Delay_Days","Quality_Score","Quality_Rating","Delivery_Rating","Cost_Rating","Reliability_Score","Trend_ID","Platform_ID","Keyword_ID","Search_Volume_Index","Mention_Count","Engagement_Score","Trend_Velocity","Sentiment_Score","Viral_Index","Warehouse_Stock_ID","Bin_ID","WH_Quantity_On_Hand","Quantity_Picked","Quantity_Received","Quantity_Damaged","Weather_ID","Location_ID","Temperature","Humidity","Rainfall_mm","Wind_Speed","Weather_Condition","Demand_Impact_Score","Heat_Index","Extreme_Weather_Flag","Weather_Severity_Score","Strategy_ID","SKU_Code","Product Name","Brand","Category","Subcategory","Launch_Date","Shelf Life Days","Unit of Measure","Status","Demand_Sensitivity","Store_Type","Store_Name","Area_sqft","Opening_Date","Manager_Name","Contact_Number","Operating_Hours","Is_Active","Date","Day","Week_Number","Month","Quarter","Season","Year","Supplier_Name","Supplier_Type","Supplier_Tier","Payment_Terms","Contract_ID","Contract_Type","Contract_Value","Minimum_Order_Quantity","Contract_Start_Date","Contract_End_Date","City","State","Country","Latitude","Longitude","Climate_Zone","delivery_zone","traffic_density","Warehouse_Name","Warehouse_Type","Capacity","Automation_Level","Cold_Storage_Availability","Event_Name","Event_Category","Event_Type","Event_Description","Event_Start_Date","Event_End_Date","Venue","Wind_Speed_Category","Inventory_Location_ID","Location_Type","Storage_Type","Cold_Storage_Flag","Stock_Level","Inventory_Status","Last_Updated","Strategy_Name","Strategy_Type","Safety_Stock_Formula","Lead_Time_Adjustment","Supplier_Performance_ID","Evaluation_Period","Platform_Name","Platform_Type","User_Base_Size","Indicator_Name","Indicator_Country","Update_Frequency","Keyword_Text","Product_Category","Trend_Category","Storage_Bin_Type","Storage_Bin_Capacity","Temperature_Zone","Promotion_ID","Promotion_Name","Promotion_Type","Promotion_Start_Date","Promotion_End_Date","Discount_Percent","Campaign_ID","Promotion_Is_Active"
"7573",\N,"SKU-186","S_000260","T_000140","SUP_0465","W_0022","PO_000151","TRAN_000151","3","4955","1221.34","11200.98","1131.1","12332.08","UPI","D_20240419","0","R_000012","C_000324","E_000274","1","Wrong Item","Full","994.17","Pending","Wallet","No","112.27","Prophet","DFM_v2","18-02-26","20-03-26","475","393","17.26","82","1681","v4","0.86","11-03-26","IND_000032","9","Decreasing","42382","386","7","1","8","17-06-25","BATCH_9600","415","86","329","34","62","Normal","MOV_000046","Adjustment","212","2024-09-19 14:39:00","L_0209","L_0082","394","138.19","54446.86","Confirmed","20","F_000468","245","2","01-03-24","4","Rejected","R_000151","40","102","245","03-07-24","High","0.77","8.21","0.095","0.87","0.96","4.9",\N,\N,\N,\N,\N,\N,\N,"TR_000151","PF_000062","K_000187","4239","59","8.12","0.65","0.13","5.28","WS_0151","B_000342","402","18","424","4","WE_000151","L_000904","31.7","94","12.29","17.8","Cloudy","0.65","41.1","No","6",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"Retail","DailyNeeds 121","15627","11-02-21","John Peter","916553000000","8 AM - 10 PM","No","06-06-23","Tuesday","23","June","2","Monsoon","2023","Elite Enterprises","Wholesaler","Tier 2","Net 45","C_000768","Strategic","721783","70","2022-04-08","2027-03-24","Berlin","Berlin","Germany","59.816818","75.722926","Temperate","Zone 1","Low","Supply Chain Hub","Storage Facility","252017","Semi-Automated","No","Grand Event 576","Education","Cultural Fair","Event about music","06-10-23","09-10-23","Open Grounds",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"SP_0647","23-03-24","Myntra","Marketplace","Small (<1M)","Retail Sales Index","Canada","Daily","best deal","Dairy","Marketing Trend","Rack","948","Ambient",\N,\N,\N,\N,\N,\N,\N,\N
"9586","P_000678","SKU-408","S_000700","T_000344","SUP_0334","W_0046","PO_000167","TRAN_000167","4","3850.62","738.14","12449.92","1278.89","13728.81","Cash","D_20241207","1",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"ARIMA","ML_Ensemble","18-02-26","20-03-26","244","244","0","0","0","v10","0.8","04-01-26","IND_000065","3.83","Increasing","38259",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"MOV_000238","Outbound","272","2024-04-22 01:34:00","L_0773","L_0553","379","52.33","19833.07","Delivered","7",\N,\N,\N,\N,\N,\N,"R_000167","236","33","5","13-04-24","Low",\N,\N,\N,\N,\N,\N,"Yes","0","4.77","3.03","3.39","3.87","86.66","TR_000167","PF_000042","K_000187","4722","4038","3.7","2.42","0.3","8.95","WS_0167","B_000208","231","114","352","7","WE_000047","L_000431","36.7","89","27.48","9.7","Fog","0.59","45.6","No","3","ST_000678","SKU-408","Cassava Flour","EcoOrchard","Grocery","Flour","10-03-24","196","Grams","Active","Medium","Franchise","DailyNeeds 547","19900","26-02-12","Priya Singh","916234000000","10 AM - 8 PM","No","16-06-22","Thursday","24","June","2","Monsoon","2022","Apex Industries","Distributor","Tier 3","Net 15","C_000573","Strategic","2116126","337","2018-03-14","2020-07-10","Chicago","Illinois","USA","87.67734","-5.943245","Continental","Zone 1","High","Main Distribution Facility","Distribution Center","423750","Manual","No",\N,\N,\N,\N,\N,\N,\N,\N,"IL_000666","Warehouse","Bulk Storage","No","368","In Stock","18-03-26","Basic Replenishment Strategy","AI Dynamic","Demand * Lead_Time","Weather Adjustment","SP_0573","30-11-24","Facebook","Marketplace","Medium (1M-10M)","Industrial Production","Brazil","Yearly","best deal","Dairy","Marketing Trend","Rack","855","Chilled","PROM_000678","Mega Sale 930","Loyalty_Promo","2010-11-24","2029-11-24","26.68","CAMP_0740","0"
"15266","P_000251","SKU-920","S_000565","T_000028","SUP_0114","W_0029","PO_000334","TRAN_000605","5","493","115.32","1888.4","166.21","2054.61","Wallet","D_20220711","1",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"ARIMA","DFM_v1","18-02-26","20-03-26","919","1013","10.23","-94","2209","v3","0.81","17-03-26","IND_000040","5.57","Decreasing","84471","409","135","98","8","19-02-25","BATCH_3786","436","104","332","26","39","Normal","MOV_000172","Adjustment","286","2024-11-03 04:32:00","L_0235","L_0047","85","21.63","1838.55","Delivered","10",\N,\N,\N,\N,\N,\N,"R_000605","360","92","0","17-09-24","Low","0.93","8.02","0.018","0.91","0.89","3.3","No","7","3.28","3.91","3.84","4.81","99.6","TR_000187","PF_000072","K_000132","3901","4608","2.36","1.17","0.8","2.76","WS_0334","B_000447","40","182","67","3","WE_000142","L_000270","37.2","55","21.02","2","Heatwave","0.61","42.7","No","6","ST_000251","SKU-920","Garlic Butter","UrbanGrind","Dairy","Butter","07-03-22","13","Liter","Discontinued","High","Retail","MegaStore 322","5549","06-01-19","Ravi Kumar","918271000000","24 Hours","Yes","06-07-22","Wednesday","27","July","3","Monsoon","2022","Apex Enterprises","Manufacturer","Tier 1","Net 15","C_000706","Annual","4952875","132","2021-01-07","2025-09-19","Toronto","Ontario","Canada","-25.213796","178.221601","Dry","Zone 1","High","Main Distribution Facility","Fulfillment Center","332285","Semi-Automated","No",\N,\N,\N,\N,\N,\N,\N,\N,"IL_000654","Warehouse","Cold Storage","Yes","494","In Stock","30-03-26","Retail Optimization Strategy","EOQ","Forecast_Demand * Risk_Factor","Seasonal Adjustment","SP_0429","14-08-24","Google Shopping","Search Engine","Medium (1M-10M)","Industrial Production","UK","Weekly","best deal","Grocery","Consumer Trend","Shelf","157","Ambient","PROM_000935","Fest Offer 540","Discount","2008-05-24","2017-05-24","35.52","CAMP_0260","0"
"18806","P_000428","SKU-858","S_000326","T_000030","SUP_0761","W_0028","PO_000909","TRAN_000909","9","2335.52","490.54","16604.82","1185.91","17790.73","UPI","D_20220727","0","R_000179","C_000889","E_000455","2","Expired","Partial","817.84","Approved","Bank Transfer","No","78.74","RandomForest","ML_Ensemble","18-02-26","20-03-26","654","750","14.68","-96","2304","v10","0.74","05-01-26","IND_000127","3.5","Increasing","13175","111","17","52","1","27-08-25","BATCH_5474","192","25","167","20","39","Normal",\N,\N,\N,\N,\N,\N,"264","27.17","7172.88","Cancelled","6","F_000209","295","2","30-06-24","7","Passed","R_000909","132","101","210","14-10-24","High",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"TR_000258","PF_000063","K_000095","9618","4447","4.61","4.03","-0.38","18.58","WS_0909","B_000222","84","163","258","11","WE_000035","L_000794","35","46","44.02","6.2","Rainy","0.6","39.6","Yes","10","ST_000428","SKU-858","Cashew Milk","HeritageFoods","Dairy","Milk","29-10-22","7","Pack","Discontinued","Low","Retail","DailyNeeds 641","1787","20-09-15","Anita Sharma","918135000000","10 AM - 8 PM","Yes","16-03-24","Saturday","11","March","1","Summer","2024","Elite Industries","Wholesaler","Tier 3","Net 30","C_000498","Strategic","4254262","188","2024-01-20","2027-02-27","Trivandrum","Kerala","India","-47.35824","48.521879","Dry","Zone 2","Medium","Logistics Warehouse","Fulfillment Center","487290","Fully Automated","Yes","City Event 170","Technology","Concert","Event about music","03-06-24","06-06-24","Open Grounds",\N,\N,\N,\N,\N,\N,\N,\N,"Seasonal Demand Strategy","Min-Max","Forecast_Demand * Risk_Factor","None","SP_0498","15-04-23","YouTube","Marketplace","Very Large (>100M)","GDP Growth Rate","France","Monthly","seasonal special","Grocery","Marketing Trend","Rack","327","Chilled","PROM_000428","City Bonanza 435","Discount","2027-09-24","2014-10-24","21.43","CAMP_0533","0"
"8988","P_000254","SKU-944","S_000731","T_000234","SUP_0957","W_0053","PO_000574","TRAN_000574","3","3702.36","680.96","9064.2","1583.75","10647.95","Cash","D_20230727","1",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"XGBoost","DFM_v1","18-02-26","20-03-26","144","236","63.89","-92","2116","v3","0.71","20-02-26","IND_000059","6.29","Increasing","83068","63","28","6","11","16-06-25","BATCH_8067","473","185","288","88","138","Normal",\N,\N,\N,\N,\N,\N,"384","151.44","58152.96","Cancelled","20","F_000199","272","23","06-11-24","2","Passed","R_000574","285","77","40","25-01-24","Medium",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"TR_000412","PF_000038","K_000189","8208","4684","2.17","2.56","0.17","5.56","WS_0574","B_000186","19","82","101","0","WE_000574","L_000001","41.3","90","9","21.3","Sunny","0.23","50.3","Yes","9","ST_000254","SKU-944","Full Cream Milk","HeritageFoods","Dairy","Milk","04-08-21","13","Bottle","Discontinued","High","Warehouse","SmartBuy 798","13182","19-11-22","John Peter","916569000000","24 Hours","Yes","28-07-23","Friday","30","July","3","Monsoon","2023","Prime Traders","Wholesaler","Tier 1","Net 15","C_000675","Exclusive","3196444","322","2021-05-30","2023-11-15","Bangalore","Karnataka","India","17.230611","-28.520933","Polar","Zone 1","High","Supply Chain Hub","Cold Storage Warehouse","476512","Manual","No",\N,\N,\N,\N,\N,\N,\N,\N,"IL_000356","Store","Cold Storage","Yes","411","In Stock","09-03-26","Seasonal Demand Strategy","EOQ","Avg_Demand * Lead_Time + Safety_Buffer","None","SP_0703","19-02-24","Amazon","Marketplace","Large (10M-100M)","Industrial Production","Germany","Weekly","festival sale","Grocery","Demand Trend","Pallet","721","Controlled","PROM_000891","Super Saver 172","Flash_Sale","2016-01-23","2021-01-23","8.15","CAMP_0765","0"
"4080","P_000110","SKU-357","S_000318","T_000097","SUP_0996","W_0066","PO_000108","TRAN_000108","7","4661.32","37.44","32367.16","1654.1","34021.26","Wallet","D_20220526","1",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"ARIMA","ML_Ensemble","18-02-26","20-03-26","945","929","1.69","16","64","v3","0.74","04-03-26","IND_000002","8.71","Decreasing","52552",\N,\N,\N,\N,\N,\N,"450","50","400","81","93","Normal","MOV_000379","Adjustment","173","2024-08-24 02:25:00","L_0754","L_0610","127","191.27","24291.29","Placed","18","F_000536","433","37","23-12-24","7","Minor Issues","R_000108","150","141","292","19-10-24","High",\N,\N,\N,\N,\N,\N,"No","2","4.66","4.03","4.21","4.82","81.05","TR_000108","PF_000180","K_000132","6523","623","7.18","5","0.46","35.9","WS_0108","B_000208","209","53","269","7","WE_000108","L_000355","38.3","51","10.32","20.6","Cloudy","-0.03","43.4","Yes","9","ST_000110","SKU-357","Peppermint Tea","GlobalHarvest","Beverages","Tea","25-11-22","239","KG","Active","Low","Express","MegaStore 340","15829","24-12-11","Ravi Kumar","917933000000","24 Hours","Yes","18-04-22","Monday","16","April","2","Summer","2022","Star Solutions","Wholesaler","Tier 1","Net 15","C_000131","Annual","117511","702","2019-12-08","2023-10-27","Marseille","Provence","France","-83.917501","-35.848615","Continental","Zone 3","Low","Supply Chain Hub","Storage Facility","250429","Manual","Yes",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"Smart Inventory Strategy","Min-Max","StdDev_Demand * Service_Level","None","SP_0131","17-03-24","Instagram","Marketplace","Very Large (>100M)","Consumer Price Index","USA","Weekly","best deal","Grocery","Consumer Trend","Shelf","942","Controlled","PROM_000370","Fest Offer 680","BOGO","2018-08-23","2026-08-23","42.81","CAMP_0226","1"
"13861","P_000355","SKU-171","S_000219","T_000194","SUP_0854","W_0084","PO_000223","TRAN_000223","1","3789.46","564.42","3225.04","192.09","3417.13","UPI","D_20240328","2","R_000829","C_000632","E_000510","0","Expired","Full","0","Rejected","Wallet","No","0","RandomForest","ML_Ensemble","18-02-26","20-03-26","516","442","14.34","74","1369","v2","0.98","30-01-26","IND_000302","3.88","Decreasing","76294","318","164","24","5","23-04-25","BATCH_1400","306","79","227","26","62","Normal",\N,\N,\N,\N,\N,\N,"60","50.41","3024.6","Delivered","13","F_000363","202","0","30-09-24","6","Rejected","R_000223","221","93","18","11-10-24","High",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"TR_000223","PF_000124","K_000090","4800","3763","6.03","4.37","0.1","26.35","WS_0223","B_000430","416","13","440","11","WE_000223","L_000533","36.3","61","12.96","13.2","Fog","-0.37","42.4","No","4","ST_000355","SKU-171","Almond Flour","HeritageFoods","Grocery","Flour","07-04-22","188","Pack","Discontinued","Medium","Express","SuperMart 235","15442","25-02-22","Anita Sharma","918912000000","8 AM - 10 PM","No","11-08-22","Thursday","32","August","3","Monsoon","2022","Apex Enterprises","Wholesaler","Tier 1","Net 30","C_000627","Annual","1544825","105","2021-08-21","2023-06-02","Orlando","Florida","USA","61.227818","80.862694","Continental","Zone 1","High","Central Warehouse","Storage Facility","298166","Manual","Yes","Annual Event 413","Sports","Sports Event","Event about culture","28-08-22","01-09-22","Open Grounds",\N,"IL_000335","Store","Rack","No","169","In Stock","27-03-26","Basic Replenishment Strategy","AI Dynamic","StdDev_Demand * Service_Level","None","SP_0290","04-07-23","Instagram","Marketplace","Large (10M-100M)","Unemployment Rate","USA","Yearly","budget friendly","Dairy","Price Trend","Bulk Storage","759","Controlled","PROM_000355","City Bonanza 708","Discount","2012-01-24","2021-01-24","35.00","CAMP_0578","0"
"6020","P_000479","SKU-862","S_000316","T_000105","SUP_0663","W_0033","PO_000082","TRAN_000082","4","1269.62","241.28","4113.36","540.38","4653.74","Wallet","D_20230904","0","R_000290","C_000034","E_000105","0","Customer Dissatisfaction","Full","0","Pending","Store Credit","Yes","0","RandomForest","DFM_v1","18-02-26","20-03-26","998","1033","3.51","-35","306.25","v8","0.93","03-02-26","IND_000142","7.84","Stable","12074",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"176","140.57","24740.32","Shipped","4","F_000376","81","2","21-08-24","7","Passed","R_000082","94","23","380","17-10-24","Medium",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"TR_000082","PF_000186","K_000075","7255","1437","3.32","0.63","-0.53","2.09","WS_0082","B_000219","86","24","124","14","WE_000082","L_000749","25.4","82","30.88","12.1","Heatwave","0.92","33.6","No","2","ST_000479","SKU-862","Sunflower Oil","PureDaily","Grocery","Oil","31-03-22","448","Grams","Active","Low","Franchise","SmartBuy 360","3581","19-04-21","Ravi Kumar","917719000000","9 AM - 9 PM","No","23-03-22","Wednesday","12","March","1","Summer","2022","Elite Industries","Manufacturer","Tier 2","Net 60","C_000060","Exclusive","1516597","825","2021-08-18","2027-01-04","Frankfurt","Hesse","Germany","30.338526","-160.964044","Tropical","Zone 3","Medium","Central Warehouse","Fulfillment Center","362754","Semi-Automated","No","Grand Event 122","Technology","Conference","Event about community","29-06-22","30-06-22","Convention Center",\N,\N,\N,\N,\N,\N,\N,\N,"Seasonal Demand Strategy","EOQ","Avg_Demand * Lead_Time + Safety_Buffer","Supplier Delay Adjustment","SP_0274","10-10-24","YouTube","Social Media","Small (<1M)","Consumer Confidence Index","Brazil","Weekly","seasonal special","Dairy","Demand Trend","Shelf","868","Ambient","PROM_000479","Flash Deal 454","Loyalty_Promo","2013-08-23","2020-08-23","47.99","CAMP_0653","1"
"15480","P_000251","SKU-920","S_000565","T_000028","SUP_0114","W_0029","PO_000334","TRAN_000605","5","493","115.32","1888.4","166.21","2054.61","Wallet","D_20220711","1",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"ARIMA","DFM_v1","18-02-26","20-03-26","919","1013","10.23","-94","2209","v3","0.81","17-03-26","IND_000040","5.57","Decreasing","84471","409","135","98","8","19-02-25","BATCH_3786","436","104","332","26","39","Normal","MOV_000172","Adjustment","286","2024-11-03 04:32:00","L_0235","L_0047","85","21.63","1838.55","Delivered","10",\N,\N,\N,\N,\N,\N,"R_000605","360","92","0","17-09-24","Low","0.93","8.02","0.018","0.91","0.89","3.3","No","7","3.28","3.91","3.84","4.81","99.6","TR_000187","PF_000072","K_000132","3901","4608","2.36","1.17","0.8","2.76","WS_0334","B_000447","40","182","67","3","WE_000142","L_000270","37.2","55","21.02","2","Heatwave","0.61","42.7","No","6","ST_000251","SKU-920","Garlic Butter","UrbanGrind","Dairy","Butter","07-03-22","13","Liter","Discontinued","High","Retail","MegaStore 322","5549","06-01-19","Ravi Kumar","918271000000","24 Hours","Yes","06-07-22","Wednesday","27","July","3","Monsoon","2022","Apex Enterprises","Manufacturer","Tier 1","Net 15","C_000429","Annual","2479354","317","2022-07-28","2026-07-12","Toronto","Ontario","Canada","-25.213796","178.221601","Dry","Zone 1","High","Main Distribution Facility","Fulfillment Center","332285","Semi-Automated","No",\N,\N,\N,\N,\N,\N,\N,\N,"IL_000654","Warehouse","Cold Storage","Yes","494","In Stock","30-03-26","Retail Optimization Strategy","EOQ","Forecast_Demand * Risk_Factor","Seasonal Adjustment","SP_0429","14-08-24","Google Shopping","Search Engine","Medium (1M-10M)","Industrial Production","UK","Weekly","best deal","Grocery","Consumer Trend","Shelf","157","Ambient","PROM_000855","Flash Deal 158","Flash_Sale","2020-12-23","2009-01-24","47.65","CAMP_0542","1"
"17068","P_000266","SKU-573","S_000248","T_000232","SUP_0683","W_0077","PO_000182","TRAN_000799","4","2025.99","191.78","7336.84","669.15","8005.99","Wallet","D_20220720","2","R_000176","C_000368","E_000262","0","Wrong Item","Full","0","Rejected","Bank Transfer","Yes","0","RandomForest","ML_Ensemble","18-02-26","20-03-26","913","922","0.99","-9","20.25","v7","0.86","28-01-26","IND_000800","9.84","Increasing","49622","128","33","86","18","06-07-25","BATCH_6559",\N,\N,\N,\N,\N,\N,"MOV_000783","Inbound","149","2024-01-21 20:05:00","L_0754","L_0627","419","105.86","44355.34","Confirmed","8","F_000855","385","35","26-05-24","2","Minor Issues","R_000799","71","148","224","25-03-24","Low",\N,\N,\N,\N,\N,\N,"Yes","0","3.87","4.36","4.21","4.62","74.43","TR_000183","PF_000176","K_000185","8055","3331","2.94","4.66","-0.1","13.7","WS_0182","B_000304","364","91","464","9","WE_000799","L_000252","34.9","50","27.39","17.1","Sunny","0.94","39.9","No","2","ST_000266","SKU-573","Aged Cheddar","HeritageFoods","Dairy","Cheese","12-05-24","17","Liter","Active","Low","Franchise","SmartBuy 674","13457","11-10-19","Anita Sharma","918622000000","8 AM - 10 PM","Yes","22-07-24","Monday","30","July","3","Monsoon","2024","Star Industries","Manufacturer","Tier 1","Net 60",\N,\N,\N,\N,\N,\N,"Manchester","England","UK","-88.939903","-177.447074","Temperate","Zone 1","High","Central Warehouse","Distribution Center","418752","Semi-Automated","Yes","Grand Event 397","Education","Sports Event","Event about technology","30-12-24","02-01-25","Sports Complex",\N,\N,\N,\N,\N,\N,\N,\N,"AI Forecast Strategy","EOQ","Demand * Lead_Time","Demand Spike Adjustment",\N,\N,"Google Shopping","Search Engine","Large (10M-100M)","Inflation Rate","China","Monthly","premium quality","Grocery","Price Trend","Cold Storage","494","Ambient","PROM_000791","Fest Offer 309","Discount","2023-07-24","2003-08-24","35.38","CAMP_0185","1"
"14569","P_000251","SKU-920","S_000565","T_000028","SUP_0114","W_0029","PO_000334","TRAN_000605","5","493","115.32","1888.4","166.21","2054.61","Wallet","D_20220711","1",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"ARIMA","DFM_v1","18-02-26","20-03-26","919","1013","10.23","-94","2209","v3","0.81","17-03-26","IND_000040","5.57","Decreasing","84471","409","135","98","8","19-02-25","BATCH_3786","436","104","332","26","39","Normal","MOV_000172","Adjustment","286","2024-11-03 04:32:00","L_0235","L_0047","85","21.63","1838.55","Delivered","10",\N,\N,\N,\N,\N,\N,"R_000605","360","92","0","17-09-24","Low","0.93","8.02","0.018","0.91","0.89","3.3","No","7","3.28","3.91","3.84","4.81","99.6","TR_000187","PF_000072","K_000132","3901","4608","2.36","1.17","0.8","2.76","WS_0334","B_000447","40","182","67","3","WE_000142","L_000270","37.2","55","21.02","2","Heatwave","0.61","42.7","No","6","ST_000251","SKU-920","Jasmine Rice","UrbanGrind","Grocery","Rice","30-01-22","253","Liter","Discontinued","Low","Retail","MegaStore 322","5549","06-01-19","Ravi Kumar","918271000000","24 Hours","Yes","06-07-22","Wednesday","27","July","3","Monsoon","2022","Apex Enterprises","Manufacturer","Tier 1","Net 15","C_000429","Annual","2479354","317","2022-07-28","2026-07-12","Toronto","Ontario","Canada","-25.213796","178.221601","Dry","Zone 1","High","Main Distribution Facility","Fulfillment Center","332285","Semi-Automated","No",\N,\N,\N,\N,\N,\N,\N,\N,"IL_000654","Warehouse","Cold Storage","Yes","494","In Stock","30-03-26","Retail Optimization Strategy","EOQ","Forecast_Demand * Risk_Factor","Seasonal Adjustment","SP_0706","23-08-24","Google Shopping","Search Engine","Medium (1M-10M)","Industrial Production","UK","Weekly","best deal","Grocery","Consumer Trend","Bulk Storage","177","Frozen","PROM_000855","Flash Deal 158","Flash_Sale","2020-12-23","2009-01-24","47.65","CAMP_0542","1"
"7066","P_000297","SKU-79","S_000429","T_000145","SUP_0899","W_0053","PO_000254","TRAN_000254","6","3407.84","317.48","18542.16","1979.13","20521.29","Cash","D_20231223","0",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"XGBoost","DFM_v2","18-02-26","20-03-26","552","639","15.76","-87","1892.25","v10","0.9","19-03-26","IND_000143","4.11","Stable","58285","260","84","90","16","12-07-25","BATCH_4503","227","53","174","55","70","Normal","MOV_000124","Adjustment","165","2024-02-24 10:53:00","L_0796","L_0917","421","56.87","23942.27","Confirmed","3","F_000931","76","6","02-03-24","7","Passed","R_000254","275","115","232","18-01-24","High",\N,\N,\N,\N,\N,\N,"No","3","3.62","3.53","5","3.05","71.05","TR_000254","PF_000002","K_000168","6055","3176","2.44","4.63","0.53","11.3","WS_0254","B_000118","370","26","407","11","WE_000003","L_000693","29.7","89","38.99","6.8","Cloudy","0.94","38.6","No","4","ST_000297","SKU-79","Jasmine Rice","HeritageFoods","Grocery","Rice","21-07-22","314","Pack","Active","Medium","Warehouse","QuickShop 418","12795","06-09-13","Arun Das","919697000000","9 AM - 9 PM","Yes","19-08-24","Monday","34","August","3","Monsoon","2024","United Supplies","Distributor","Tier 1","Net 15","C_000774","Exclusive","2197226","422","2024-03-26","2028-05-09","Manchester","England","UK","-25.219646","-116.657288","Continental","Zone 3","Low","Supply Chain Hub","Cold Storage Warehouse","476512","Manual","No",\N,\N,\N,\N,\N,\N,\N,\N,"IL_000992","Store","Bulk Storage","No","150","In Stock","08-03-26","Basic Replenishment Strategy","AI Dynamic","Demand * Lead_Time","Supplier Delay Adjustment","SP_0774","03-09-24","Google Shopping","Marketplace","Small (<1M)","Unemployment Rate","France","Weekly","discount offer","Dairy","Demand Trend","Shelf","348","Controlled","PROM_000297","Flash Deal 947","Bundle","2025-09-24","2001-10-24","29.12","CAMP_0276","0"
